originalTimestamp,anonymousId,messageId,userId,category,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,search_text,button_name,location,city,parish,traits,email,event_type
2026-06-16 19:42:30.208000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638950208-9c256dcd-193f-45c3-874a-3d8db90d748e,,index,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,page
2026-06-16 19:59:58.841000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639998841-740558a3-4317-4819-b91b-81d36718eb19,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,page
2026-06-16 20:00:53.498000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640053498-baa4ecef-5fa0-4533-bf33-cf88c5a6e5ba,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,search,,,,,,button_click
2026-06-16 19:42:03.350000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638923350-b51555fc-6196-4992-99b3-d4c173d31e72,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200",true,,,,,,,,impression
2026-06-16 19:42:03.348000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638923348-bfc6b515-55fc-4196-b992-19b3d4c173d3,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200",true,,,,,,,,impression
2026-06-16 19:45:27.225000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639127225-ed42c75d-6b78-45c8-93fa-9e7aa67bb1bc,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,false,,,,,,,,impression
2026-06-16 19:42:03.025000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781638923025-a701bfc6-b515-45fc-a196-799219b3d4c1,,index,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,page
2026-06-16 19:59:34.850000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639974850-5af772b7-7405-48a3-8317-b819791b81d3,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1744335958024x226211831616957250,true,,,main_list,,,,,impression
2026-06-16 19:47:02.581000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639222581-be404c2f-6131-4460-894a-023fd2958ac2,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,,,main_list,,,,,impression
2026-06-16 19:46:43.351000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639203351-9fb576ff-7aa9-4019-b171-df81eb221587,,profile,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/business_profile/solomons-toolbox-1750436264420x989591292213482400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,profile,business_profile,1750436264420x989591292213482400,,,,,,,,,page
2026-06-16 20:02:08.130000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640128130-93a78349-acb3-4c7b-8c99-a242baceaea1,,profile,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/business_profile/hubertus-law-1776210729408x448410210135887360,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hubertus-law-1776210729408x448410210135887360,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/business_profile/hubertus-law-1776210729408x448410210135887360,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hubertus-law-1776210729408x448410210135887360,profile,business_profile,1776210729408x448410210135887360,,,,,,,,,page
2026-06-16 19:45:49.793000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639149793-6b7805c8-d3fa-4e7a-a67b-b1bcdcd0a3b3,,Home Services,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,main_search,,Ave Maria,,,search
2026-06-16 19:45:49.490000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639149490-c75d6b78-05c8-43fa-9e7a-a67bb1bcdcd0,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Lawn%20care&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Lawn%20care&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,search,,,,,,button_click
2026-06-16 19:47:08.482000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639228482-81a6451d-a469-4179-bd63-34f9cad7d581,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1747398900475x598159844147748100,,,visit_website,,,,,,button_click
2026-06-16 19:47:02.886000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639222886-4c2f6131-4460-494a-823f-d2958ac20da2,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1747398900475x598159844147748100, 1755621956288x571897163769246900, 1744748222708x779656090283929300, 1755533063776x956164571796881400, 1776552489781x780158200693874000, 1759930025997x126109694575208930, 1744751205492x235134337285239230, 1763148950401x545361905340972600, 1763408145585x201322720695875870, 1753911193017x504194995643152640, 1763255155587x707008769292458900, 1744398484109x785674167096991400, 1770943484557x164806709481949200, 1754927931120x470668069008822300, 1749742920378x965836759111504900, 1759423986281x805514757919405700, 1777042863057x294476376362385400, 1775058462201x523059865418210800, 1754505203290x671062062407191900, 1747216018889x770977089491677400, 1750783674403x491887953737125700, 1768581853937x610498789092930300, 1751319669665x621437589169731200, 1750436264420x989591292213482400, 1746855895334x711816173120128000, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1747864432460x772931238395911000, 1744335958024x226211831616957250, 1759153763139x433792388290277000",false,,,,,,,,impression
2026-06-16 20:00:04.444000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781640004444-0ad42037-baa4-4cef-9fa0-8533bf33cf88,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1744335958024x226211831616957250,true,,,main_list,,,,,impression
2026-06-16 19:45:24.709000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639124709-193f35c3-474a-4d8d-b90d-748ee2834226,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,search,,,,,,button_click
2026-06-16 19:59:26.044000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639966044-17e8d91b-915a-4af7-b2b7-740558a34317,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1747398900475x598159844147748100, 1745273541628x945470626229355500, 1755621956288x571897163769246900, 1755533063776x956164571796881400, 1750436264420x989591292213482400, 1775058462201x523059865418210800, 1759153763139x433792388290277000, 1744335958024x226211831616957250, 1763255155587x707008769292458900, 1759930025997x126109694575208930, 1753911193017x504194995643152640, 1768581853937x610498789092930300, 1763408145585x201322720695875870, 1747864432460x772931238395911000, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1763148950401x545361905340972600, 1744748222708x779656090283929300, 1746855895334x711816173120128000, 1777042863057x294476376362385400, 1754505203290x671062062407191900, 1744398484109x785674167096991400, 1749742920378x965836759111504900, 1754927931120x470668069008822300, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1759423986281x805514757919405700, 1744751205492x235134337285239230, 1776552489781x780158200693874000, 1750783674403x491887953737125700",false,,,,,,,,impression
2026-06-16 19:47:05.587000+00:00,5cc5e552-8430-457a-99fa-3b7cbc1b7c3b,ajs-next-1781639225587-3deb81a6-451d-4469-b179-7d6334f9cad7,,profile,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,profile,business_profile,1747398900475x598159844147748100,,,,,,,,,page
